sales_id,customer_id,product_id,unit_price,quantity,date
5381,158,80,14.75,1,2024-12-27
5382,190,60,27.48,10,2024-12-01
5383,200,40,19.79,10,2024-08-27
5384,186,28,31.31,18,2024-07-15
5385,82,56,13.28,4,2024-06-18
5386,190,63,7.44,3,2024-08-31
5387,133,9,11.85,1,2024-11-22
5388,193,69,36.17,3,2024-01-21
5389,30,56,12.74,4,2024-12-27
5390,200,28,32.66,7,2024-02-05
5391,161,27,17.91,9,2024-08-10
5392,16,22,51.73,3,2024-02-22
5393,45,63,6.18,16,2024-06-16
5394,158,63,7.61,3,2024-08-31
5395,4,69,36.85,3,2024-12-10
5396,137,28,31.39,13,2024-10-13
5397,100,80,13.65,5,2024-01-28
5398,98,100,6.07,17,2024-10-25
5399,127,34,23.29,30,2024-11-12
5400,20,3,12.81,9,2024-05-12
5401,200,59,6.32,4,2024-08-27
5402,32,31,9.49,9,2024-03-17
5403,37,29,11.06,4,2024-09-27
5404,133,29,10.26,8,2024-08-17
5405,158,9,11.2,3,2024-07-03
5406,161,31,10.94,18,2024-06-11
5407,158,56,13.34,5,2024-09-29
5408,109,27,18.91,5,2024-05-12
5409,182,9,11.99,13,2024-11-19
5410,182,20,14.66,26,2024-10-25
5411,27,99,4.94,4,2024-09-18
5412,87,63,6.98,10,2024-11-26
5413,125,38,3.45,5,2024-07-10
5414,77,56,13.13,1,2024-02-08
5415,133,54,15.41,7,2024-04-06
5416,159,12,7.19,14,2024-01-05
5417,190,90,62.42,19,2024-04-06
5418,77,24,22.38,3,2024-07-18
5419,100,96,6.25,3,2024-02-16
5420,116,63,7.06,5,2024-01-17
5421,117,22,50.86,10,2024-11-03
5422,184,28,32.4,3,2024-10-23
5423,151,2,8.4,23,2024-10-27
5424,6,83,16.04,5,2024-06-12
5425,77,29,10.54,5,2024-04-26
5426,87,2,8.52,15,2024-05-29
5427,20,27,18.3,1,2024-12-21
5428,40,27,18.43,1,2024-03-27
5429,136,12,8.58,4,2024-05-29
5430,177,72,9.32,27,2024-08-10
5431,181,29,9.28,4,2024-03-17
5432,162,9,10.41,4,2024-01-06
5433,35,78,8.13,4,2024-07-22
5434,77,10,4.38,3,2024-05-23
5435,109,74,18.32,6,2024-12-24
5436,88,96,6.25,25,2024-06-23
5437,108,51,10.48,3,2024-06-04
5438,131,63,7.22,9,2024-03-13
5439,59,52,13.23,13,2024-07-24
5440,182,28,30.96,20,2024-11-08
5441,99,46,18.73,10,2024-04-21
5442,90,27,15.12,1,2024-07-20
5443,91,57,18.33,7,2024-07-27
5444,21,5,26.15,3,2024-01-01
5445,179,12,7.86,4,2024-09-18
5446,200,27,17.94,5,2024-03-06
5447,154,28,32.08,7,2024-11-15
5448,133,87,16,3,2024-09-19
5449,100,9,11.89,15,2024-01-26
5450,158,63,7.56,2,2024-08-18
5451,149,9,10.56,2,2024-10-22
5452,190,9,11.3,7,2024-05-28
5453,158,28,32.34,4,2024-08-11
5454,43,56,12.8,19,2024-10-07
5455,190,41,6.15,3,2024-10-21
5456,110,75,22.07,30,2024-02-16
5457,77,47,11.03,4,2024-08-14
5458,75,73,18.09,18,2024-05-27
5459,56,100,5.38,7,2024-04-20
5460,117,40,19.03,8,2024-03-23
5461,111,51,10.33,10,2024-03-09
5462,98,63,7.56,20,2024-08-28
5463,193,43,7.44,4,2024-04-20
5464,38,56,13.75,29,2024-05-29
5465,2,44,9.67,21,2024-03-03
5466,171,77,33.99,12,2024-05-26
5467,105,56,11.01,8,2024-10-28
5468,162,75,27.77,1,2024-10-12
5469,182,6,10.64,7,2024-01-09
5470,81,56,13.08,4,2024-08-24
5471,159,29,10.86,29,2024-07-13
5472,179,21,15.89,15,2024-09-17
5473,18,56,10.96,5,2024-02-12
5474,24,66,6.88,22,2024-11-22
5475,100,27,18.89,10,2024-03-18
5476,20,67,4.68,4,2024-07-17
5477,95,67,4.59,8,2024-01-09
5478,133,52,12.67,8,2024-02-06
5479,105,53,27.85,9,2024-05-25
5480,137,13,21.5,6,2024-06-26
5481,122,5,26.37,12,2024-03-04
5482,162,27,17.31,3,2024-04-02
5483,47,27,15.64,24,2024-12-30
5484,200,28,29.61,7,2024-05-11
5485,191,28,32.37,3,2024-11-04
5486,187,9,11.17,5,2024-11-27
5487,160,43,7.38,4,2024-08-11
5488,177,27,18.53,5,2024-07-25
5489,12,18,5.2,4,2024-12-22
5490,48,28,32.41,2,2024-07-28
5491,48,63,6.69,2,2024-06-18
5492,77,16,12.73,9,2024-12-24
5493,101,79,14.48,16,2024-06-18
5494,182,76,13.16,10,2024-04-05
5495,158,27,18.24,8,2024-12-17
5496,77,9,12.32,12,2024-02-18
5497,137,26,14.94,2,2024-07-23
5498,77,99,5,4,2024-04-02
5499,66,28,26.35,10,2024-06-24
5500,27,63,7.04,3,2024-02-03
5501,41,63,7.17,5,2024-11-06
5502,182,42,11.13,18,2024-05-29
5503,162,27,15.94,9,2024-04-13
5504,77,51,9.03,10,2024-02-17
5505,137,60,28.24,1,2024-03-15
5506,60,29,10.46,13,2024-05-23
5507,44,28,29.47,4,2024-11-11
5508,95,63,7.02,1,2024-02-14
5509,128,63,7.29,1,2024-01-16
5510,105,56,12.75,1,2024-12-19
5511,56,56,12.87,10,2024-12-28
5512,191,28,32.71,7,2024-11-17
5513,29,87,15.86,5,2024-12-23
5514,109,27,16.64,12,2024-05-27
5515,100,33,30.95,23,2024-04-03
5516,100,63,6.38,1,2024-07-18
5517,45,39,9.78,4,2024-03-21
5518,133,23,6.75,22,2024-10-27
5519,45,54,13.73,6,2024-12-11
5520,159,23,7.04,5,2024-02-24
5521,89,9,12.29,3,2024-06-27
5522,30,29,11.41,18,2024-01-16
5523,110,9,10.85,16,2024-10-22
5524,193,57,16.91,26,2024-12-10
5525,55,75,28.17,21,2024-04-06
5526,80,29,9.37,23,2024-04-18
5527,190,63,7.16,4,2024-04-10
5528,42,28,32.47,1,2024-02-13
5529,51,98,6.51,16,2024-10-09
5530,188,46,19.29,8,2024-04-20
5531,149,63,7.57,15,2024-07-27
5532,137,11,7.44,4,2024-03-19
5533,34,88,9.75,3,2024-12-14
5534,180,56,13.82,1,2024-12-09
5535,12,29,10.81,10,2024-12-21
5536,28,57,17.38,1,2024-10-23
5537,137,51,8.79,1,2024-09-11
5538,159,63,7.02,6,2024-02-05
5539,104,63,7.38,24,2024-12-27
5540,89,20,14.51,5,2024-09-21
5541,48,28,29.7,7,2024-02-06
5542,184,31,11.06,16,2024-10-30
5543,137,56,13.7,6,2024-09-06
5544,182,9,12.02,6,2024-12-22
5545,147,9,11.1,9,2024-07-16
5546,126,63,6.93,1,2024-08-06
5547,136,64,12.7,4,2024-01-11
5548,100,65,2.55,20,2024-07-23
5549,45,87,14.05,3,2024-04-20
5550,182,50,60.17,9,2024-08-12
5551,2,27,15.18,21,2024-12-08
5552,100,18,4.86,7,2024-07-21
5553,77,68,7.96,9,2024-07-13
5554,110,28,31.05,2,2024-08-04
5555,112,85,27.55,13,2024-04-21
5556,158,31,11.13,28,2024-01-27
5557,20,25,25.62,17,2024-05-31
5558,99,20,13.53,3,2024-06-06
5559,56,29,11.21,1,2024-12-18
5560,125,86,11.58,2,2024-08-05
5561,137,8,1.62,7,2024-11-28
5562,109,9,11.85,23,2024-11-15
5563,190,74,18.23,12,2024-09-07
5564,34,39,10.34,28,2024-10-24
5565,110,39,9.55,5,2024-05-23
5566,191,69,39.05,4,2024-11-17
5567,95,68,8.01,11,2024-09-20
5568,87,9,11.93,11,2024-11-27
5569,180,28,25.42,4,2024-03-12
5570,92,9,11.38,17,2024-12-23
5571,121,99,4.99,3,2024-05-04
5572,79,10,4.85,16,2024-10-03
5573,83,27,17.54,7,2024-05-16
5574,15,51,11.31,10,2024-10-25
5575,15,9,12.03,15,2024-11-14
5576,51,32,12.28,5,2024-12-21
5577,109,28,32.16,3,2024-05-04
5578,100,53,27.07,2,2024-11-12
5579,191,56,12.07,28,2024-08-15
5580,182,22,49.92,2,2024-09-12
5581,66,39,10.27,16,2024-06-24
5582,200,72,8.58,14,2024-09-29
5583,13,63,6.64,8,2024-01-23
5584,193,30,8.25,9,2024-09-17
5585,179,40,21.09,5,2024-02-24
5586,158,27,18.75,5,2024-07-28
5587,89,25,24.37,21,2024-04-28
5588,79,56,12.67,19,2024-06-08
5589,109,12,8.66,5,2024-11-21
5590,109,54,12.43,10,2024-07-22
5591,137,29,9.11,16,2024-11-01
5592,5,98,6.3,4,2024-09-21
5593,76,58,13.66,5,2024-04-25
5594,7,56,13.18,24,2024-06-12
5595,97,72,8.97,2,2024-10-20
5596,182,47,10.53,15,2024-06-26
5597,45,30,8.59,30,2024-05-28
5598,145,87,15.54,1,2024-04-03
5599,137,54,15.27,4,2024-08-14
5600,120,29,10.87,5,2024-10-26
5601,182,57,18.32,10,2024-07-31
5602,190,9,11.7,8,2024-07-13
5603,105,10,4.42,5,2024-01-18
5604,109,1,6.41,1,2024-06-30
5605,153,56,10.9,29,2024-05-25
5606,17,85,25.64,6,2024-10-03
5607,91,27,18.3,4,2024-12-29
5608,121,28,30.67,1,2024-08-19
5609,105,69,37.84,2,2024-03-18
5610,77,90,61.78,1,2024-10-15
5611,193,29,10.99,2,2024-03-15
5612,168,41,6.18,9,2024-03-11
5613,77,9,12.18,14,2024-08-20
5614,18,44,9.64,5,2024-06-14
5615,105,9,11.88,1,2024-09-17
5616,110,21,16.27,1,2024-09-15
5617,93,94,11.52,7,2024-11-25
5618,158,21,16.21,4,2024-09-12
5619,182,88,9.64,2,2024-12-30
5620,98,28,31.28,2,2024-12-12
5621,9,9,9.78,10,2024-02-16
5622,191,27,17.94,11,2024-04-02
5623,187,9,12.22,19,2024-08-19
5624,151,27,17.27,1,2024-08-26
5625,77,56,13.84,30,2024-08-08
5626,100,8,1.5,3,2024-08-18
5627,109,69,35.79,2,2024-12-14
5628,158,56,13.93,3,2024-05-10
5629,137,27,18.52,8,2024-05-21
5630,137,85,25.1,5,2024-03-07
5631,143,28,31.62,1,2024-08-22
5632,67,2,7.21,5,2024-10-17
5633,30,30,8.48,1,2024-12-11
5634,110,56,12.74,2,2024-11-28
5635,154,63,6.99,6,2024-02-13
5636,79,12,8.22,29,2024-06-17
5637,54,84,14.39,5,2024-07-28
5638,19,27,17.13,4,2024-10-16
5639,61,18,4.93,19,2024-04-02
5640,162,8,1.38,9,2024-10-10
5641,74,96,6.3,20,2024-12-11
5642,63,56,13.66,8,2024-02-06
5643,137,1,5.47,4,2024-02-22
5644,45,31,10.55,1,2024-11-03
5645,167,9,10.71,14,2024-11-16
5646,110,48,6.87,1,2024-07-14
5647,32,63,6.97,2,2024-04-25
5648,33,56,12.78,9,2024-02-28
5649,109,100,5.32,9,2024-10-09
5650,200,19,24.61,2,2024-01-24
5651,133,27,17.7,5,2024-05-04
5652,189,91,6.7,5,2024-03-23
5653,193,37,33.26,5,2024-07-16
5654,110,44,9.52,5,2024-04-09
5655,52,53,28.67,3,2024-06-27
5656,14,63,7.19,2,2024-07-26
5657,77,95,36.5,17,2024-10-07
5658,41,14,10.93,1,2024-07-24
5659,133,29,10.9,2,2024-03-27
5660,14,9,12.08,1,2024-06-30
5661,162,56,13.19,13,2024-01-23
5662,105,64,12.28,4,2024-10-20
5663,158,54,14.75,8,2024-04-20
5664,102,86,12.41,5,2024-07-02
5665,133,65,2.78,7,2024-10-21
5666,4,72,9.13,3,2024-03-24
5667,98,87,17.14,13,2024-09-18
5668,23,9,10.24,17,2024-08-30
5669,174,92,20.69,3,2024-03-17
5670,137,40,19.46,14,2024-05-14
5671,100,28,30.05,5,2024-09-08
5672,30,74,18.06,5,2024-05-17
5673,133,27,15.62,13,2024-02-13
5674,190,1,6.2,7,2024-08-28
5675,133,73,19.73,1,2024-12-29
5676,128,68,7.62,5,2024-09-08
5677,20,28,31.5,12,2024-04-15
5678,105,60,29.47,2,2024-09-01
5679,190,56,13.02,3,2024-11-18
5680,190,48,6.78,3,2024-08-05
5681,120,66,6.7,10,2024-05-22
5682,149,90,62.38,5,2024-12-11
5683,188,67,5.03,4,2024-01-01
5684,61,32,12.61,13,2024-07-08
5685,181,9,12.31,1,2024-11-28
5686,161,63,7.03,1,2024-05-08
5687,109,27,18.61,5,2024-04-01
5688,193,19,28.04,4,2024-03-11
5689,106,19,26.59,3,2024-09-28
5690,45,28,29.84,1,2024-09-12
5691,110,39,10.09,18,2024-02-01
5692,45,9,11.58,15,2024-01-16
5693,162,9,11.12,13,2024-09-04
5694,109,63,6.57,5,2024-08-07
5695,98,53,29.02,10,2024-07-31
5696,182,63,7.49,4,2024-12-04
5697,79,65,2.73,11,2024-02-24
5698,110,49,23.56,2,2024-11-01
5699,183,24,22.62,6,2024-05-18
5700,193,27,18.66,1,2024-11-04
5701,133,59,5.93,2,2024-04-09
5702,69,66,6.8,5,2024-01-04
5703,193,63,7.63,8,2024-03-05
5704,100,4,11.9,2,2024-03-14
5705,72,27,18.69,3,2024-02-06
5706,61,9,11.3,2,2024-12-10
5707,162,56,13.56,19,2024-02-21
5708,109,28,30.19,2,2024-03-21
5709,200,63,7.27,6,2024-10-27
5710,107,24,23.9,18,2024-12-07
5711,100,27,18.26,5,2024-10-12
5712,85,14,10.84,6,2024-02-01
5713,100,98,6.57,4,2024-11-13
5714,193,63,7.21,5,2024-03-18
5715,162,63,7.09,4,2024-04-06
5716,182,27,18.57,15,2024-05-26
5717,151,26,13.8,3,2024-11-18
5718,105,9,11.09,12,2024-03-22
5719,9,29,10.76,4,2024-06-08
5720,193,56,13.41,1,2024-09-27
5721,105,93,68.8,3,2024-06-24
5722,77,100,5.71,8,2024-03-03
5723,105,57,18.13,4,2024-02-21
5724,146,7,12.22,23,2024-06-15
5725,182,94,12.26,18,2024-08-25
5726,109,56,11.5,5,2024-07-10
5727,154,56,12.88,6,2024-05-20
5728,109,9,11.19,5,2024-02-06
5729,136,52,11.46,16,2024-03-22
5730,190,43,7.27,20,2024-06-29
5731,100,56,13.41,6,2024-01-27
5732,200,28,29.68,14,2024-06-30
5733,148,15,9.97,1,2024-06-27
5734,98,9,11.85,2,2024-09-07
5735,159,56,13.21,2,2024-01-08
5736,9,63,7.16,5,2024-11-24
5737,38,9,12.01,1,2024-04-13
5738,14,15,9.38,22,2024-09-17
5739,156,50,58.76,4,2024-04-14
5740,84,61,28.83,11,2024-12-03
5741,158,89,13.79,13,2024-10-17
5742,130,77,33.75,10,2024-05-25
5743,90,63,6.09,2,2024-01-28
5744,162,9,11.31,4,2024-09-06
5745,99,67,5.03,7,2024-02-01
5746,118,9,11.36,7,2024-12-26
5747,100,69,36.2,12,2024-09-29
5748,145,46,19.44,13,2024-09-15
5749,50,63,7.55,10,2024-11-19
5750,109,56,12.78,17,2024-12-29
5751,83,1,6.59,4,2024-03-13
5752,190,93,68.47,6,2024-05-24
5753,161,28,30.58,5,2024-03-03
5754,99,63,6.9,1,2024-10-23
5755,140,9,11.5,5,2024-12-19
5756,182,22,42,7,2024-06-15
5757,100,30,9.25,9,2024-02-02
5758,39,89,13.55,4,2024-06-03
5759,108,27,18.07,1,2024-10-24
5760,44,28,30.52,23,2024-12-08
5761,181,93,65.64,16,2024-03-21
5762,86,27,17.45,9,2024-08-13
5763,110,60,29.22,10,2024-07-28
5764,3,29,10.62,1,2024-03-06
5765,175,6,11.85,22,2024-05-12
5766,31,69,37.35,5,2024-02-26
5767,162,96,5.58,4,2024-07-18
5768,159,9,11.62,4,2024-08-17
5769,105,62,16.36,27,2024-07-18
5770,102,66,6.74,28,2024-03-04
5771,48,38,3.59,4,2024-07-02
5772,158,21,15.69,5,2024-12-20
5773,193,56,13.8,9,2024-05-24
5774,131,86,12.65,3,2024-12-02
5775,73,91,6.16,29,2024-03-09
5776,137,72,9.12,22,2024-02-13
5777,77,36,15.64,30,2024-12-31
5778,38,37,33.11,5,2024-04-24
5779,158,17,11.77,26,2024-10-24
5780,41,27,18.64,9,2024-03-24
5781,137,98,6.75,3,2024-02-02
5782,199,36,15.5,25,2024-07-21
5783,141,49,23.84,9,2024-11-05
5784,30,57,17.16,8,2024-04-18
5785,200,54,14.67,21,2024-12-19
5786,182,20,13.64,27,2024-12-10
5787,168,63,6.9,14,2024-05-05
5788,110,63,7.41,2,2024-12-29
5789,158,3,10.46,5,2024-07-10
5790,158,76,13.33,1,2024-01-06
5791,159,29,11.17,1,2024-02-17
5792,134,55,5.88,15,2024-11-03
5793,158,29,10.95,6,2024-10-31
5794,182,7,12.55,7,2024-09-27
5795,153,9,11.68,7,2024-11-10
5796,110,80,13.65,2,2024-06-26
5797,182,4,11.5,12,2024-04-17
5798,145,91,6.38,20,2024-10-22
5799,122,85,27.22,3,2024-11-08
5800,100,33,30.55,2,2024-05-29
5801,145,36,14.1,1,2024-09-08
5802,62,9,12.01,2,2024-09-26
5803,159,9,11.41,2,2024-02-05
5804,84,53,23.87,24,2024-03-07
5805,182,66,6.99,5,2024-03-29
5806,27,6,11.33,2,2024-05-21
5807,121,63,6.53,30,2024-02-15
5808,91,56,10.59,8,2024-04-20
5809,137,27,17.47,21,2024-04-23
5810,190,29,10.99,18,2024-09-10
5811,105,55,7.28,1,2024-11-12
5812,152,12,7.27,24,2024-12-19
5813,45,12,8.14,24,2024-06-16
5814,186,38,3.59,8,2024-11-07
5815,105,27,19.03,3,2024-07-02
5816,182,2,8.19,6,2024-01-01
5817,185,27,17.58,30,2024-04-06
5818,185,9,11.97,1,2024-11-01
5819,69,37,31.11,22,2024-10-31
5820,193,6,10.79,3,2024-10-23
5821,75,76,13.24,6,2024-01-21
5822,87,17,12.42,10,2024-08-13
5823,110,33,29.89,9,2024-05-17
5824,196,63,7.53,11,2024-12-21
5825,151,9,11.03,7,2024-07-31
5826,190,4,11.94,3,2024-12-06
5827,137,92,18.87,9,2024-09-24
5828,190,48,7.07,1,2024-03-31
5829,133,63,7.58,5,2024-06-29
5830,130,12,8.36,4,2024-06-25
5831,155,28,30.08,5,2024-02-03
5832,182,28,29.74,1,2024-07-12
5833,105,29,11.58,4,2024-09-08
5834,110,68,8.11,1,2024-06-20
5835,11,47,10.86,2,2024-12-01
5836,133,37,34.63,4,2024-01-07
5837,158,27,17.84,6,2024-12-28
5838,38,85,26.94,19,2024-11-25
5839,159,27,17.66,10,2024-05-14
5840,193,63,6.87,1,2024-04-18
5841,24,27,15.39,4,2024-11-26
5842,159,56,13.96,3,2024-02-15
5843,133,12,8.5,2,2024-03-22
5844,34,16,12.01,5,2024-07-31
5845,144,86,10.88,5,2024-05-12
5846,51,9,12.32,2,2024-12-11
5847,68,93,63.72,1,2024-10-11
5848,159,89,13.41,1,2024-12-25
5849,135,63,7.27,1,2024-03-09
5850,54,31,10.4,5,2024-01-13
5851,132,28,31.69,10,2024-01-26
5852,137,63,6.98,10,2024-05-25
5853,170,63,6.61,1,2024-12-31
5854,109,63,7.23,1,2024-03-30
5855,60,39,10.29,15,2024-08-02
5856,182,62,17.39,9,2024-03-20
5857,113,41,6.54,1,2024-09-19
5858,179,29,10.92,12,2024-06-20
5859,159,4,11.99,8,2024-01-05
5860,73,10,4.88,4,2024-02-04
5861,109,27,19.04,3,2024-01-07
5862,57,56,14.08,7,2024-05-12
5863,70,56,14.1,20,2024-11-05
5864,77,56,13.27,5,2024-01-24
5865,159,28,30.93,6,2024-01-02
5866,182,74,16.79,19,2024-09-07
5867,159,29,11.38,3,2024-11-17
5868,11,29,11.39,14,2024-04-19
5869,19,51,11.2,4,2024-09-05
5870,100,65,2.97,7,2024-10-09
5871,32,9,11.43,2,2024-03-24
5872,125,27,17.64,1,2024-11-13
5873,162,27,18.16,1,2024-06-18
5874,150,92,21.77,7,2024-04-04
5875,20,81,8.15,15,2024-07-13
5876,200,9,9.45,12,2024-06-10
5877,81,46,20.21,3,2024-09-13
5878,133,39,10.02,3,2024-02-28
5879,73,63,7.08,8,2024-05-27
5880,8,13,22.24,3,2024-02-01
5881,162,56,13.54,2,2024-11-10
5882,116,99,5.31,10,2024-08-05
5883,158,28,29.51,6,2024-09-08
5884,145,56,12.26,2,2024-01-08
5885,200,56,13.73,2,2024-07-23
5886,158,63,6.97,15,2024-11-12
5887,12,89,11.67,15,2024-08-11
5888,146,28,25.59,13,2024-12-01
5889,169,9,12.09,20,2024-01-06
5890,193,29,10.83,5,2024-03-03
5891,29,19,27.67,28,2024-06-30
5892,190,28,31.36,2,2024-07-27
5893,133,65,2.9,15,2024-06-06
5894,110,19,28.03,4,2024-10-28
5895,197,50,60.79,1,2024-07-13
5896,176,6,11.41,7,2024-02-12
5897,110,95,36.39,5,2024-10-24
5898,159,12,8.11,7,2024-03-02
5899,90,50,59.06,15,2024-10-31
5900,159,36,15.11,10,2024-03-31
5901,159,97,14.94,3,2024-06-17
5902,45,63,7.57,1,2024-12-07
5903,105,29,11.02,15,2024-08-06
5904,43,78,8.22,28,2024-10-09
5905,108,27,17.84,2,2024-03-20
5906,97,84,15.14,5,2024-02-20
5907,20,9,11.16,1,2024-12-03
5908,162,27,17.4,5,2024-01-13
5909,66,35,9.88,13,2024-04-29
5910,109,53,30.6,29,2024-10-04
5911,100,65,2.64,19,2024-01-07
5912,179,98,6.52,3,2024-02-05
5913,109,81,8.19,10,2024-09-19
5914,100,11,7.07,7,2024-06-22
5915,158,9,11.3,10,2024-11-06
5916,105,91,6.38,5,2024-02-28
5917,159,9,10.89,4,2024-05-28
5918,107,6,10.82,20,2024-01-20
5919,160,28,32.85,20,2024-07-07
5920,108,63,6.05,12,2024-07-27
5921,77,62,17.63,5,2024-05-07
5922,162,11,7.77,7,2024-06-19
5923,137,27,18.32,8,2024-01-09
5924,187,61,26.96,9,2024-06-10
5925,72,65,2.97,9,2024-11-01
5926,56,61,29.94,1,2024-08-24
5927,200,56,13.13,1,2024-11-20
5928,187,91,6.59,9,2024-05-25
5929,146,71,14.08,7,2024-05-18
5930,200,66,6.66,8,2024-07-20
5931,137,9,12.09,2,2024-11-24
5932,90,29,9.33,2,2024-11-08
5933,105,94,12.92,4,2024-10-30
5934,133,30,8.61,4,2024-12-11
5935,133,56,12.22,12,2024-03-12
5936,4,45,7.02,5,2024-11-22
5937,190,28,26.4,3,2024-10-13
5938,158,46,18.8,8,2024-02-24
5939,190,35,10.78,9,2024-04-22
5940,34,97,14.13,2,2024-09-27
5941,85,37,29.24,5,2024-09-06
5942,200,3,13.16,5,2024-12-22
5943,104,56,11.83,5,2024-09-15
5944,9,35,9.16,19,2024-01-15
5945,193,13,21.84,5,2024-08-24
5946,161,92,21.6,5,2024-10-17
5947,143,27,17.82,7,2024-01-16
5948,196,63,6.44,20,2024-12-25
5949,171,53,30.6,3,2024-01-06
5950,158,63,7.27,4,2024-08-10
5951,158,28,29.47,2,2024-09-01
5952,190,70,11.5,9,2024-12-24
5953,193,42,12.59,12,2024-11-10
5954,121,29,10.33,1,2024-12-14
5955,193,79,13.16,23,2024-12-03
5956,77,74,17.51,1,2024-12-10
5957,77,30,8.47,8,2024-10-15
5958,162,56,12.99,1,2024-10-28
5959,9,67,4.83,18,2024-12-04
5960,90,63,7.17,10,2024-08-30
5961,111,12,8.53,3,2024-03-14
5962,45,80,14.61,8,2024-06-09
5963,177,21,16.93,6,2024-09-28
5964,125,9,11.83,14,2024-10-12
5965,73,33,28.89,2,2024-01-20
5966,66,28,30.88,1,2024-10-26
5967,140,21,16.25,27,2024-07-09
5968,1,56,13.45,6,2024-07-01
5969,110,9,12.17,7,2024-09-17
5970,137,63,6.46,3,2024-09-06
5971,137,63,7.36,9,2024-06-22
5972,137,58,13.24,5,2024-07-06
5973,19,75,28.16,23,2024-02-18
5974,100,63,7.39,6,2024-09-29
5975,75,97,12.86,3,2024-10-17
5976,100,35,10.11,1,2024-08-31
5977,77,73,21.1,5,2024-07-05
5978,145,29,11.44,5,2024-08-10
5979,142,77,33.48,10,2024-08-19
5980,200,9,11.75,2,2024-02-09
5981,110,29,10.86,14,2024-10-30
5982,133,99,4.87,11,2024-11-22
5983,109,26,15.92,2,2024-07-03
5984,92,56,13.82,1,2024-06-12
5985,137,25,26.11,1,2024-04-01
5986,156,50,51.48,21,2024-03-20
5987,111,64,12.26,2,2024-12-03
5988,20,63,6.95,2,2024-04-04
5989,159,9,11.22,4,2024-08-11
5990,100,63,7.32,9,2024-08-11
5991,162,63,6.4,13,2024-06-04
5992,163,44,9.16,3,2024-05-09
5993,36,6,11.35,1,2024-10-10
5994,200,96,6.32,1,2024-03-10
5995,193,1,6.43,7,2024-03-21
5996,77,66,6.84,5,2024-11-23
5997,133,9,11.55,10,2024-07-03
5998,74,76,13.18,2,2024-08-25
5999,3,75,27.6,3,2024-12-30
6000,182,66,6.96,3,2024-09-27
6001,2,27,17.87,3,2024-07-15
6002,190,9,11.18,1,2024-11-16
6003,97,1,6.41,6,2024-06-13
6004,137,60,24.64,3,2024-04-25
6005,182,27,18.96,4,2024-11-09
6006,190,47,10.43,6,2024-08-18
6007,160,57,15.24,20,2024-03-09
6008,158,57,17.64,25,2024-07-22
6009,109,21,16.86,5,2024-05-18
6010,129,27,17.56,3,2024-06-06
6011,60,9,9.85,16,2024-04-17
6012,20,82,18.46,6,2024-12-02
6013,193,27,17.75,5,2024-11-13
6014,192,53,30.32,2,2024-06-14
6015,186,63,7.22,5,2024-06-23
6016,169,9,10.15,19,2024-03-03
6017,102,79,15.62,3,2024-08-10
6018,105,51,11.41,5,2024-02-19
6019,159,58,13.79,1,2024-12-14
6020,77,63,7.58,22,2024-03-02
6021,77,15,9.26,3,2024-07-14
6022,105,28,26.73,6,2024-10-03
6023,83,39,10.97,10,2024-09-02
6024,60,27,17.36,4,2024-02-26
6025,162,30,9.16,19,2024-07-09
6026,81,79,14.48,19,2024-05-28
6027,200,58,13.94,2,2024-06-15
6028,138,39,10.65,2,2024-10-07
6029,70,65,2.94,28,2024-10-18
6030,190,35,10.68,5,2024-10-31
6031,122,32,12.25,24,2024-11-30
6032,143,29,10.46,2,2024-11-16
6033,159,85,22.47,1,2024-06-30
6034,190,27,18.92,2,2024-12-16
6035,193,13,21.82,2,2024-10-02
6036,84,85,26.22,7,2024-01-16
6037,77,41,6.35,3,2024-02-04
6038,50,63,7.02,5,2024-08-26
6039,162,27,16.69,26,2024-05-22
6040,128,36,13.28,19,2024-05-07
6041,45,86,12.06,3,2024-05-04
6042,6,63,7.07,8,2024-08-13
6043,137,71,14.48,8,2024-11-07
6044,158,28,31.91,9,2024-01-05
6045,73,9,11.13,7,2024-08-07
6046,1,37,33.73,2,2024-06-30
6047,158,97,14.36,6,2024-12-01
6048,182,43,7.34,22,2024-01-10
6049,92,9,11.74,3,2024-09-30
6050,59,28,29.8,3,2024-03-28
6051,64,41,5.69,2,2024-10-18
6052,105,27,17.65,14,2024-11-28
6053,100,27,17.23,10,2024-09-11
6054,98,27,18.03,21,2024-08-25
6055,182,18,5.2,26,2024-06-04
6056,17,30,8.63,3,2024-11-12
6057,200,29,10.77,20,2024-02-21
6058,152,37,35.62,22,2024-07-08
6059,125,29,10.25,4,2024-12-25
6060,77,9,11.92,3,2024-09-11
6061,162,97,11.88,24,2024-11-11
6062,152,5,29.84,4,2024-09-21
6063,183,82,17.34,1,2024-05-13
6064,197,73,17.73,2,2024-08-31
6065,37,29,11.13,2,2024-09-21
6066,190,12,8.43,5,2024-12-16
6067,143,73,20.56,9,2024-02-01
6068,200,89,13.64,15,2024-03-30
6069,158,76,12.93,12,2024-11-18
6070,182,68,8.11,5,2024-06-08
6071,45,64,12.27,10,2024-07-26
6072,182,9,12,26,2024-01-08
6073,89,36,15.65,7,2024-05-13
6074,116,9,11.21,8,2024-11-26
6075,133,72,8.01,3,2024-08-27
6076,73,72,7.32,6,2024-06-07
6077,106,69,35.85,4,2024-06-08
6078,77,29,11.56,12,2024-12-11
6079,133,28,31.1,2,2024-10-29
