receipt_id,product_id,quantity_received,date
9409,16,341,2024-09-26
9410,27,158,2024-12-21
9411,53,659,2023-11-09
9412,56,664,2024-11-03
9413,63,255,2024-03-24
9414,55,1118,2023-11-04
9415,56,772,2024-07-31
9416,28,707,2024-09-07
9417,24,204,2024-03-02
9418,29,1108,2024-04-22
9419,98,888,2024-07-01
9420,39,1037,2024-05-14
9421,28,915,2024-09-20
9422,56,1074,2024-05-02
9423,95,495,2024-07-07
9424,17,357,2024-12-19
9425,55,274,2024-10-05
9426,9,457,2024-10-11
9427,61,1164,2024-08-22
9428,37,474,2024-03-10
9429,27,708,2023-12-05
9430,9,786,2024-01-31
9431,4,283,2024-10-04
9432,22,934,2024-05-17
9433,51,218,2024-08-23
9434,49,859,2024-08-20
9435,53,365,2024-07-12
9436,28,765,2024-09-29
9437,54,802,2024-05-09
9438,62,1147,2024-06-11
9439,51,319,2024-10-21
9440,37,765,2024-11-30
9441,66,723,2023-10-05
9442,28,963,2023-12-22
9443,29,160,2024-11-25
9444,92,424,2024-07-07
9445,23,522,2023-12-03
9446,6,605,2024-11-21
9447,27,246,2023-11-12
9448,32,835,2023-11-12
9449,27,274,2024-05-21
9450,63,1086,2024-06-23
9451,66,331,2024-03-05
9452,63,974,2024-12-28
9453,25,886,2024-04-05
9454,9,155,2023-11-30
9455,76,1068,2024-12-25
9456,27,503,2024-03-07
9457,28,762,2024-05-13
9458,27,598,2024-06-23
9459,74,948,2024-09-08
9460,31,929,2024-08-10
9461,28,1062,2024-11-13
9462,60,275,2024-02-26
9463,43,223,2024-07-29
9464,7,1200,2023-10-22
9465,28,326,2024-05-03
9466,12,796,2024-11-29
9467,29,41,2024-12-14
9468,88,207,2024-11-02
9469,15,958,2024-03-05
9470,59,890,2024-06-02
9471,29,362,2024-06-13
9472,34,513,2024-03-13
9473,44,723,2024-10-06
9474,23,935,2023-11-14
9475,63,1117,2024-11-30
9476,97,184,2024-03-09
9477,68,37,2024-12-20
9478,19,195,2024-01-12
9479,63,1089,2023-10-03
9480,9,398,2024-10-21
9481,2,538,2024-01-20
9482,52,780,2024-01-15
9483,45,466,2024-10-12
9484,54,858,2024-09-18
9485,29,890,2024-08-11
9486,93,409,2024-06-23
9487,64,971,2024-07-10
9488,27,865,2023-10-11
9489,29,382,2024-10-06
9490,5,818,2024-10-29
9491,9,948,2024-05-25
9492,55,566,2023-10-28
9493,9,729,2024-05-17
9494,63,275,2024-08-03
9495,56,315,2024-05-12
9496,9,999,2024-01-09
9497,65,294,2024-09-22
9498,95,1137,2024-08-04
9499,94,585,2023-10-26
9500,29,1095,2024-01-18
9501,5,817,2024-06-17
9502,69,962,2024-09-17
9503,80,237,2023-12-27
9504,33,364,2024-01-27
9505,9,286,2024-07-15
9506,28,534,2024-12-15
9507,55,848,2024-05-11
9508,56,378,2024-11-23
9509,16,1123,2024-10-11
9510,28,810,2023-10-22
9511,79,638,2024-08-01
9512,5,875,2024-12-28
9513,28,121,2024-11-06
9514,5,588,2023-10-16
9515,63,959,2023-12-07
9516,56,1174,2024-10-24
9517,77,260,2024-04-21
9518,44,362,2024-10-04
9519,27,494,2024-12-14
9520,78,599,2023-12-17
9521,20,644,2024-10-25
9522,51,918,2024-10-14
9523,44,1012,2024-12-08
9524,10,1093,2023-11-21
9525,86,104,2024-08-20
9526,10,1199,2023-12-12
9527,27,44,2024-12-15
9528,32,1041,2024-08-02
9529,96,248,2024-01-05
9530,63,799,2024-07-30
9531,94,830,2024-04-14
9532,21,1150,2024-10-27
9533,63,872,2024-04-28
9534,9,716,2024-05-14
9535,89,983,2023-11-23
9536,72,1162,2024-06-13
9537,9,443,2023-11-02
9538,70,613,2024-06-17
9539,13,576,2024-03-24
9540,63,498,2024-07-28
9541,99,597,2023-10-15
9542,35,1091,2024-11-30
9543,27,1167,2023-11-16
9544,91,1133,2024-03-17
9545,63,41,2023-12-05
9546,90,659,2024-07-08
9547,49,940,2024-04-18
9548,35,820,2024-01-24
9549,57,628,2024-08-06
9550,63,705,2024-06-11
9551,76,40,2024-10-17
9552,63,21,2024-07-07
9553,46,467,2024-06-12
9554,2,222,2023-10-10
9555,9,1164,2024-11-06
9556,24,627,2024-08-26
9557,28,1192,2024-12-28
9558,40,1184,2024-11-10
9559,18,1176,2024-06-23
9560,47,442,2024-05-29
9561,14,161,2024-12-20
9562,98,1176,2024-01-27
9563,63,229,2024-03-11
9564,76,877,2024-10-14
9565,63,1162,2024-09-26
9566,27,888,2023-10-02
9567,51,136,2023-12-18
9568,98,444,2024-05-13
9569,28,853,2024-05-11
9570,9,240,2024-04-26
9571,85,710,2024-10-20
9572,30,561,2024-03-18
9573,29,1084,2024-09-05
9574,48,523,2024-10-08
9575,33,439,2024-07-09
9576,63,611,2024-06-10
9577,79,252,2023-12-05
9578,56,642,2024-04-05
9579,28,213,2024-06-28
9580,59,1101,2024-09-01
9581,49,373,2024-02-23
9582,9,779,2024-06-08
9583,4,150,2023-11-18
9584,77,282,2023-10-26
9585,6,283,2024-03-27
9586,64,878,2024-11-15
9587,9,567,2024-06-05
9588,29,193,2023-11-22
9589,28,844,2024-08-11
9590,40,251,2024-11-26
9591,97,37,2023-11-24
9592,87,1144,2023-10-26
9593,29,47,2024-05-15
9594,17,194,2024-05-23
9595,44,1159,2023-11-02
9596,29,831,2024-07-09
9597,50,1168,2024-08-24
9598,28,361,2024-10-25
9599,38,84,2024-08-18
9600,26,621,2024-05-11
9601,18,605,2024-06-11
9602,17,406,2024-02-18
9603,56,1194,2024-09-27
9604,56,574,2024-05-16
9605,67,843,2024-12-04
9606,29,166,2023-10-05
9607,56,357,2023-12-03
9608,26,1077,2024-06-09
9609,13,793,2023-11-21
9610,63,795,2024-10-19
9611,96,527,2024-07-12
9612,9,1130,2024-12-06
9613,78,378,2024-03-06
9614,27,984,2024-09-14
9615,63,83,2024-04-05
9616,56,607,2024-12-12
9617,28,604,2023-11-09
9618,84,151,2023-11-27
9619,28,506,2024-06-25
9620,9,132,2024-06-01
9621,29,731,2024-01-27
9622,76,1034,2024-12-01
9623,28,435,2024-12-20
9624,9,682,2023-10-31
9625,51,1071,2023-11-26
9626,28,77,2024-05-25
9627,56,920,2024-10-30
9628,56,666,2024-01-01
9629,32,1069,2024-09-06
9630,24,1102,2024-12-21
9631,100,214,2024-02-16
9632,93,406,2024-12-01
9633,27,929,2023-11-30
9634,23,985,2024-09-29
9635,85,97,2024-03-28
9636,56,97,2024-01-10
9637,1,1165,2024-06-27
9638,56,250,2024-12-03
9639,9,1162,2024-03-11
9640,28,147,2024-08-29
9641,94,788,2024-08-30
9642,99,1009,2024-10-12
9643,32,671,2023-12-19
9644,56,785,2024-09-25
9645,18,451,2024-10-14
9646,28,390,2024-07-16
9647,19,78,2024-06-09
9648,48,1149,2024-09-10
9649,72,215,2024-03-21
9650,79,339,2024-11-23
9651,28,339,2024-04-07
9652,63,33,2024-03-26
9653,93,210,2024-10-10
9654,27,697,2024-10-28
9655,17,814,2024-10-01
9656,91,257,2024-03-05
9657,53,338,2024-03-30
9658,22,700,2023-12-01
9659,28,1086,2024-04-02
9660,28,63,2023-11-05
9661,24,131,2024-12-31
9662,64,812,2023-12-15
9663,27,426,2023-12-21
9664,63,998,2024-10-07
9665,88,1107,2023-10-04
9666,53,556,2023-10-14
9667,57,276,2024-07-21
9668,47,26,2024-06-27
9669,28,508,2024-03-18
9670,9,1117,2024-08-17
9671,97,1080,2024-04-20
9672,11,975,2024-11-02
9673,42,336,2024-06-20
9674,29,856,2024-08-29
9675,2,28,2024-06-17
9676,9,410,2024-06-27
9677,52,1058,2024-12-04
9678,27,1114,2024-08-28
9679,45,1054,2024-08-17
9680,63,1174,2023-11-08
9681,23,429,2024-06-11
9682,63,709,2024-11-18
9683,20,1157,2023-12-18
9684,68,583,2024-11-30
9685,39,170,2024-11-08
9686,34,50,2024-02-23
9687,1,1032,2024-02-17
9688,74,344,2024-02-11
9689,11,124,2024-02-18
9690,74,454,2024-10-01
9691,9,136,2024-09-30
9692,70,1176,2024-12-21
9693,90,566,2024-09-28
9694,44,552,2024-06-30
9695,31,1101,2024-11-25
9696,98,225,2023-11-28
9697,16,297,2024-12-19
9698,28,485,2024-09-12
9699,10,607,2024-12-14
9700,81,858,2024-06-06
9701,64,800,2024-08-24
9702,56,546,2024-06-02
9703,9,597,2023-10-24
9704,9,699,2024-09-21
9705,64,468,2024-04-10
9706,77,142,2023-10-19
9707,72,694,2024-10-09
9708,78,659,2024-08-30
9709,92,351,2024-04-09
9710,9,789,2024-06-15
9711,8,1016,2024-09-19
9712,29,892,2024-08-13
9713,87,1165,2024-08-10
9714,83,715,2024-03-10
9715,9,532,2023-12-04
9716,46,501,2024-06-10
9717,56,640,2024-11-21
9718,89,1061,2023-12-15
9719,1,145,2023-10-30
9720,29,463,2023-12-12
9721,78,810,2024-03-09
9722,27,559,2024-12-27
9723,28,836,2023-10-06
9724,74,879,2024-05-08
9725,89,768,2024-06-21
9726,76,440,2024-08-10
9727,12,685,2024-11-16
9728,2,245,2024-04-18
9729,29,716,2024-11-27
9730,53,796,2024-02-05
9731,69,118,2024-11-14
9732,67,442,2024-07-28
9733,82,405,2023-10-26
9734,80,186,2024-10-25
9735,29,133,2024-01-17
9736,56,408,2024-07-26
9737,28,470,2024-04-06
9738,98,449,2024-03-10
9739,10,722,2024-04-06
9740,82,735,2024-04-23
9741,69,108,2024-04-19
9742,51,1106,2024-06-18
9743,11,87,2024-02-13
9744,4,937,2024-05-03
9745,31,651,2024-09-29
9746,65,46,2024-07-16
9747,18,552,2024-01-23
9748,61,395,2024-04-10
9749,56,252,2024-06-02
9750,71,1083,2023-12-23
9751,63,429,2023-10-25
9752,9,929,2024-08-25
9753,27,361,2024-09-25
9754,8,170,2024-04-05
9755,62,568,2024-09-21
9756,57,713,2024-02-07
9757,75,74,2023-12-31
9758,33,1110,2024-08-03
9759,61,733,2024-04-10
9760,27,262,2024-01-19
9761,50,659,2024-08-22
9762,10,1097,2024-07-29
9763,28,913,2024-07-06
9764,29,857,2024-09-23
9765,27,717,2023-12-18
9766,56,1010,2024-07-29
9767,9,173,2024-04-17
9768,27,598,2024-11-10
9769,56,894,2024-07-24
9770,82,155,2024-03-17
9771,69,1199,2023-11-26
9772,22,146,2023-11-12
9773,12,649,2024-10-25
9774,29,778,2023-11-05
9775,3,499,2024-09-07
9776,56,661,2024-04-20
9777,27,162,2024-01-25
9778,56,383,2024-01-27
9779,83,1042,2024-10-20
9780,9,237,2024-03-12
9781,59,41,2024-08-07
9782,46,163,2023-11-21
9783,100,200,2024-03-06
9784,25,926,2024-01-17
9785,27,587,2024-05-19
9786,93,414,2024-09-03
9787,88,1049,2023-11-19
9788,78,809,2024-03-25
9789,27,1047,2024-02-09
9790,28,980,2024-09-09
9791,63,541,2023-11-09
9792,88,631,2024-04-07
9793,9,406,2024-07-25
9794,27,435,2023-12-30
9795,63,1073,2024-04-25
9796,29,239,2024-10-18
9797,7,791,2024-03-29
9798,28,478,2024-05-24
9799,83,368,2024-03-26
9800,51,1064,2024-07-23
9801,56,852,2024-02-07
9802,56,230,2024-01-24
9803,40,831,2024-09-03
9804,63,947,2024-04-26
9805,42,709,2024-08-23
9806,80,554,2024-08-03
9807,38,250,2024-10-05
9808,28,1113,2024-07-13
9809,19,195,2024-10-23
9810,80,579,2024-05-04
9811,71,335,2023-10-16
9812,22,1026,2024-06-07
9813,63,146,2024-01-14
9814,9,502,2023-11-14
9815,45,480,2024-07-30
9816,80,1010,2024-09-23
9817,63,459,2024-03-10
9818,27,734,2024-08-06
9819,25,398,2024-09-08
9820,37,1045,2024-08-18
9821,7,925,2024-12-05
9822,28,1008,2024-09-08
9823,55,842,2024-08-22
9824,47,157,2024-11-03
9825,98,917,2023-12-03
9826,47,1177,2024-06-02
9827,29,1130,2024-11-12
9828,2,1047,2023-10-03
9829,9,211,2024-06-26
9830,28,526,2024-05-06
9831,17,636,2024-03-30
9832,34,922,2023-12-01
9833,29,379,2024-05-14
9834,69,269,2024-11-16
9835,76,848,2024-05-03
9836,33,950,2024-08-06
9837,83,370,2024-07-23
9838,26,1044,2024-12-28
9839,27,498,2023-11-07
9840,87,546,2024-10-23
9841,27,342,2023-12-27
9842,88,573,2024-10-07
9843,71,405,2024-11-13
9844,80,1021,2023-11-13
9845,41,504,2024-11-17
9846,9,37,2024-03-11
9847,88,811,2024-12-24
9848,49,223,2024-03-24
9849,67,189,2023-11-18
9850,9,803,2024-06-26
9851,95,505,2023-11-24
9852,27,149,2024-04-02
9853,27,291,2023-12-27
9854,63,218,2024-10-31
9855,9,178,2024-10-16
9856,42,1062,2023-11-26
9857,71,629,2023-12-26
9858,9,471,2023-12-23
9859,63,506,2024-11-07
9860,57,444,2024-08-31
9861,58,172,2023-12-17
9862,27,901,2024-06-05
9863,29,341,2024-12-23
9864,28,524,2024-10-10
9865,74,1073,2024-06-05
9866,63,364,2023-11-04
9867,9,1176,2024-08-05
9868,80,445,2024-07-05
9869,57,621,2023-12-11
9870,73,410,2024-10-19
9871,56,91,2024-07-24
9872,30,1066,2024-01-07
9873,6,1014,2023-12-19
9874,27,1000,2024-12-01
9875,9,729,2024-10-02
9876,82,468,2024-01-02
9877,84,109,2024-08-06
9878,81,535,2024-10-01
9879,94,1171,2024-05-28
9880,43,686,2024-07-12
9881,73,287,2024-07-06
9882,76,809,2024-09-04
9883,31,928,2024-07-17
9884,9,1007,2024-12-15
9885,6,214,2024-04-07
9886,56,505,2023-12-09
9887,29,277,2024-11-06
9888,88,31,2024-04-12
9889,72,662,2024-12-06
9890,13,352,2024-03-15
9891,3,337,2024-07-24
9892,79,159,2024-09-23
9893,27,1103,2024-09-18
9894,5,103,2024-04-08
9895,47,661,2023-10-21
9896,5,75,2024-01-04
9897,50,668,2024-02-22
9898,13,425,2024-11-27
9899,78,524,2024-11-20
9900,87,640,2023-12-18
9901,28,1113,2024-07-23
9902,9,349,2024-10-31
9903,92,1184,2024-11-12
9904,17,833,2024-02-12
9905,27,556,2024-12-07
9906,9,193,2024-09-03
9907,16,650,2024-02-14
9908,63,541,2024-04-07
9909,91,933,2024-12-20
9910,32,32,2024-09-19
9911,63,1171,2024-03-31
9912,80,923,2024-09-09
9913,39,783,2024-09-03
9914,100,911,2024-01-17
9915,63,380,2024-09-06
9916,97,382,2024-05-26
9917,27,342,2024-06-27
9918,36,1097,2023-10-14
9919,51,141,2024-07-22
9920,64,554,2023-10-18
9921,7,1044,2024-07-16
9922,93,1172,2024-07-06
9923,45,853,2024-04-20
9924,98,707,2024-11-01
9925,63,1050,2024-02-08
9926,7,493,2024-04-29
9927,21,642,2024-07-04
9928,25,169,2024-09-28
9929,45,803,2024-11-02
9930,12,402,2023-10-25
9931,30,882,2024-12-31
9932,56,1200,2024-11-15
9933,9,185,2024-04-07
9934,4,118,2024-02-21
9935,9,1048,2024-12-20
9936,62,476,2024-02-20
9937,63,455,2024-12-29
9938,38,160,2024-06-28
9939,96,601,2024-05-12
9940,16,343,2024-06-08
9941,98,933,2024-10-02
9942,27,925,2024-11-06
9943,63,845,2023-11-28
9944,76,1062,2024-05-30
9945,28,710,2024-10-11
9946,87,1034,2023-11-07
9947,47,565,2024-05-29
9948,23,123,2024-03-23
9949,44,759,2024-04-08
9950,40,566,2024-08-10
9951,75,878,2023-10-29
9952,28,625,2024-01-15
9953,71,216,2024-11-02
9954,27,671,2024-06-16
9955,58,452,2024-02-29
9956,60,279,2023-11-23
9957,27,385,2023-10-27
9958,9,107,2024-12-28
9959,9,139,2024-01-04
9960,91,49,2023-11-08
9961,27,557,2024-02-04
9962,28,499,2024-12-28
9963,75,392,2024-03-17
9964,88,953,2024-07-09
9965,98,854,2024-10-20
9966,28,1094,2024-01-12
9967,53,522,2024-07-08
9968,84,843,2024-12-23
9969,93,100,2024-03-11
9970,63,242,2024-10-14
9971,56,625,2023-12-29
9972,63,222,2024-10-04
9973,62,684,2024-12-11
9974,23,470,2024-12-20
9975,28,30,2024-08-09
9976,63,1098,2024-03-18
9977,28,482,2024-02-10
9978,56,719,2024-05-26
9979,62,1070,2024-01-15
9980,63,24,2024-01-07
9981,8,1148,2024-07-20
9982,21,91,2023-11-05
9983,19,684,2024-09-01
9984,58,300,2023-10-15
9985,82,1103,2024-10-03
9986,9,380,2024-07-22
9987,56,24,2024-06-08
9988,25,421,2023-11-19
9989,1,85,2024-01-07
9990,27,169,2023-11-02
9991,27,770,2024-02-21
9992,24,714,2024-06-28
9993,27,1183,2024-12-16
9994,56,420,2024-10-12
9995,64,1088,2024-12-28
9996,27,695,2024-09-09
9997,9,1186,2024-03-18
9998,29,587,2024-07-09
9999,11,133,2024-09-08
10000,9,342,2024-03-03
10001,90,869,2024-09-07
10002,84,926,2023-10-22
10003,91,237,2024-11-11
10004,91,442,2024-10-08
10005,80,357,2024-05-12
10006,63,1081,2024-03-05
10007,32,440,2024-12-14
10008,60,911,2024-09-20
10009,63,1177,2024-07-20
10010,11,816,2024-04-15
10011,63,1196,2024-11-26
10012,57,759,2023-12-27
10013,91,264,2024-11-28
10014,27,1021,2024-05-09
10015,29,134,2024-01-22
10016,54,820,2024-09-30
10017,56,1030,2024-04-16
10018,37,502,2024-11-01
10019,96,906,2024-11-10
10020,9,21,2024-10-10
10021,68,163,2023-12-09
10022,56,704,2024-12-13
10023,59,174,2024-09-27
10024,9,1080,2024-01-18
10025,87,115,2024-06-30
10026,81,554,2024-03-03
10027,9,1158,2024-07-25
10028,19,418,2024-04-07
10029,49,928,2024-01-24
10030,63,306,2024-06-30
10031,91,832,2024-02-25
10032,29,1178,2024-07-30
10033,28,1189,2024-02-06
10034,9,502,2024-05-10
10035,44,58,2024-10-06
10036,28,663,2024-03-30
10037,1,671,2024-09-20
10038,59,218,2023-11-22
10039,78,982,2023-12-17
10040,37,111,2024-12-29
10041,2,105,2024-04-28
10042,27,931,2023-11-30
10043,68,30,2024-02-01
10044,27,166,2024-06-08
10045,63,68,2023-11-29
10046,29,419,2024-07-02
10047,1,80,2024-06-20
10048,30,718,2024-09-20
10049,4,439,2024-01-05
10050,28,797,2023-11-23
10051,87,31,2024-07-10
10052,27,1084,2024-08-14
10053,29,1088,2024-03-11
10054,100,1144,2024-09-22
10055,34,37,2024-03-06
10056,38,622,2024-11-20
10057,63,692,2024-04-14
10058,4,445,2023-12-31
10059,27,1153,2024-12-08
10060,55,985,2024-08-19
10061,56,91,2024-01-18
10062,73,71,2024-09-20
10063,31,99,2024-01-03
10064,96,238,2024-01-29
10065,9,116,2024-03-21
10066,52,1059,2023-12-17
10067,63,1153,2024-11-05
10068,98,627,2023-12-25
10069,63,84,2024-12-18
10070,27,585,2024-11-05
10071,46,662,2024-07-19
10072,28,832,2023-11-15
10073,56,831,2023-11-30
10074,93,586,2024-11-26
10075,97,171,2024-06-13
10076,52,410,2023-11-06
10077,35,438,2024-12-14
10078,56,938,2024-08-03
10079,27,615,2024-08-19
10080,28,277,2024-07-03
10081,29,969,2023-12-29
10082,63,1186,2024-04-13
10083,66,198,2023-11-25
10084,67,440,2024-10-01
10085,29,1180,2024-06-21
10086,5,56,2024-06-19
10087,74,261,2024-12-14
10088,56,243,2024-12-29
10089,99,875,2024-04-08
10090,66,103,2023-10-15
10091,26,31,2023-12-02
10092,27,177,2024-07-03
10093,64,935,2024-02-18
10094,43,1084,2023-10-29
10095,9,658,2023-10-14
10096,21,891,2024-10-27
10097,28,998,2023-12-07
10098,12,240,2024-08-14
10099,9,583,2024-02-12
10100,58,98,2023-10-07
10101,87,113,2023-12-21
10102,9,1101,2024-02-14
10103,63,670,2023-10-29
10104,78,770,2024-05-26
10105,29,659,2024-06-23
10106,27,201,2024-04-24
10107,15,97,2024-07-29
10108,29,673,2024-10-12
10109,61,1014,2024-01-03
10110,45,778,2024-06-01
10111,63,362,2023-11-21
10112,29,697,2024-07-31
10113,78,199,2024-09-28
10114,56,893,2024-06-13
10115,29,1141,2024-10-28
10116,28,615,2024-03-16
10117,28,1031,2024-05-26
10118,74,241,2023-10-29
10119,18,150,2024-04-13
10120,27,706,2023-11-06
10121,56,986,2024-02-25
10122,28,143,2024-05-03
10123,61,503,2024-02-23
10124,56,691,2024-12-07
10125,29,1092,2023-10-21
10126,9,1072,2024-06-04
10127,84,379,2024-12-19
10128,29,710,2024-09-22
10129,56,971,2023-11-30
10130,28,952,2024-01-18
10131,63,570,2024-06-30
10132,51,970,2023-11-10
10133,29,720,2024-07-06
10134,29,1013,2024-03-09
10135,29,38,2023-11-17
10136,5,561,2023-10-06
10137,78,956,2023-10-23
10138,87,745,2024-06-21
10139,29,93,2024-06-20
10140,23,835,2023-10-24
10141,89,616,2024-01-07
10142,19,871,2024-04-01
10143,81,626,2024-05-25
10144,43,198,2024-10-17
10145,27,1125,2024-04-17
10146,98,166,2024-12-29
10147,28,34,2024-09-17
10148,27,429,2024-11-14
10149,88,599,2024-11-15
10150,78,135,2024-02-27
10151,28,936,2024-03-16
10152,29,183,2024-05-13
10153,43,1071,2024-01-05
10154,53,1057,2023-12-17
10155,28,497,2024-06-02
10156,4,887,2024-12-05
10157,79,773,2023-12-11
10158,69,836,2023-11-24
10159,9,266,2023-11-15
10160,63,376,2023-11-25
10161,64,800,2024-03-27
10162,35,25,2024-02-17
10163,23,216,2024-09-02
10164,16,317,2024-06-01
10165,76,209,2023-10-14
10166,29,836,2024-02-28
10167,56,126,2024-10-19
10168,24,663,2024-10-27
10169,98,1192,2024-03-24
10170,9,70,2024-05-05
10171,17,1166,2024-07-01
10172,28,1035,2024-02-23
10173,93,468,2024-03-12
10174,52,1183,2024-07-23
10175,91,699,2024-04-16
10176,66,639,2024-11-22
10177,97,238,2024-01-08
10178,28,931,2024-10-25
10179,29,1093,2024-11-17
10180,72,1188,2024-01-12
10181,9,574,2024-10-05
10182,49,383,2024-11-27
10183,26,59,2023-11-09
10184,56,239,2023-12-23
10185,28,1032,2023-11-22
10186,56,1151,2024-05-08
10187,27,1157,2024-05-20
10188,87,602,2024-09-29
10189,27,646,2024-02-17
10190,42,712,2024-12-01
10191,57,197,2024-03-08
10192,56,188,2024-10-24
10193,62,501,2024-12-16
10194,81,51,2024-03-02
10195,41,78,2024-01-01
10196,22,857,2024-08-07
10197,98,636,2023-12-24
10198,56,447,2024-08-22
10199,25,310,2023-10-21
10200,6,744,2024-10-30
10201,20,586,2023-12-16
10202,9,694,2024-04-04
10203,54,762,2024-09-28
10204,29,26,2024-03-05
10205,56,816,2024-02-19
10206,48,1111,2024-12-03
10207,9,278,2024-05-19
10208,12,1185,2024-09-29
10209,96,789,2024-02-25
10210,74,1007,2024-06-17
10211,28,339,2024-12-15
10212,13,1189,2024-04-08
10213,1,1118,2024-10-14
10214,40,871,2023-11-23
10215,70,450,2024-06-29
10216,27,150,2024-08-23
10217,56,144,2024-08-16
10218,22,768,2024-04-25
10219,14,121,2024-09-28
10220,48,186,2024-11-01
10221,9,1108,2023-11-18
10222,29,1120,2024-12-14
10223,27,46,2023-11-10
10224,58,224,2024-12-29
10225,28,515,2024-03-14
10226,56,533,2023-12-28
10227,42,492,2023-12-31
10228,9,622,2024-01-19
10229,9,188,2023-11-06
10230,28,87,2024-01-01
10231,73,151,2024-04-27
10232,21,504,2024-09-08
10233,56,492,2024-02-20
10234,27,353,2024-02-11
10235,92,809,2024-08-07
10236,63,110,2024-08-04
10237,56,937,2024-10-26
10238,70,282,2023-10-07
10239,95,754,2024-07-07
10240,29,49,2024-09-12
10241,63,50,2024-09-28
10242,96,224,2024-04-22
10243,63,1115,2024-10-18
10244,27,417,2023-11-10
10245,29,57,2023-10-28
10246,78,1191,2023-12-24
10247,56,526,2024-08-27
10248,26,636,2024-10-24
10249,29,105,2024-10-12
10250,11,541,2024-08-31
10251,27,674,2024-07-09
10252,5,1160,2024-04-30
10253,22,928,2023-12-13
10254,9,430,2023-10-31
10255,22,1074,2024-01-03
10256,92,806,2024-03-19
10257,4,531,2024-06-22
10258,9,927,2024-04-16
10259,29,835,2024-07-08
10260,56,428,2024-06-03
10261,28,328,2024-12-20
10262,1,496,2023-11-29
10263,28,684,2024-11-21
10264,27,656,2024-11-28
10265,70,772,2024-04-29
10266,16,1066,2023-10-23
10267,60,283,2024-09-13
10268,74,71,2024-06-22
10269,58,632,2024-07-26
10270,56,384,2024-06-29
10271,5,772,2024-03-20
10272,63,721,2023-11-25
10273,56,1059,2024-02-01
10274,27,288,2024-11-13
10275,9,551,2024-04-01
10276,28,149,2024-09-13
10277,3,423,2023-12-25
10278,72,496,2024-09-19
10279,9,895,2024-03-24
10280,61,367,2024-10-16
10281,100,645,2024-11-07
10282,78,198,2024-03-19
10283,54,270,2024-06-26
10284,78,732,2023-10-29
10285,29,1154,2024-09-13
10286,82,211,2024-05-07
10287,63,1187,2023-12-01
10288,65,32,2024-07-26
10289,29,339,2024-02-07
10290,28,142,2024-03-26
10291,20,316,2024-10-26
10292,63,804,2023-11-18
10293,6,620,2023-10-05
10294,63,497,2024-11-29
10295,27,152,2024-09-01
10296,29,1200,2024-07-31
10297,31,720,2024-01-07
10298,66,764,2024-02-20
10299,28,1125,2024-07-21
10300,5,825,2024-08-22
10301,56,895,2023-12-27
10302,92,1148,2023-12-16
10303,56,888,2024-10-26
10304,52,310,2024-09-14
10305,15,108,2024-10-12
10306,13,950,2023-12-07
10307,99,820,2024-04-01
10308,27,1064,2023-10-10
10309,9,957,2024-03-12
10310,96,181,2024-03-11
10311,56,656,2023-10-03
10312,29,201,2024-06-21
10313,39,700,2024-12-06
10314,29,110,2023-11-08
10315,79,225,2024-06-09
10316,78,768,2024-01-28
10317,88,455,2024-02-04
10318,27,533,2024-08-04
10319,29,971,2023-12-13
10320,7,349,2024-10-19
10321,63,806,2024-04-20
10322,23,549,2024-01-11
10323,13,187,2024-11-20
10324,53,783,2024-06-03
10325,19,624,2024-06-15
10326,28,1177,2024-02-18
10327,53,905,2024-12-19
10328,58,1130,2024-06-01
10329,6,140,2024-12-13
10330,29,804,2024-09-11
10331,13,515,2024-04-27
10332,18,798,2024-07-09
10333,56,827,2024-04-15
10334,78,1111,2024-02-14
10335,31,515,2024-05-20
10336,28,1001,2024-05-31
10337,72,832,2024-02-11
10338,56,287,2023-10-22
10339,96,949,2023-10-05
10340,63,541,2023-11-20
10341,28,890,2024-04-17
10342,56,257,2024-07-18
10343,61,1127,2024-02-07
10344,19,509,2023-10-27
10345,63,770,2024-09-01
10346,29,445,2024-01-24
10347,72,1060,2024-11-16
10348,24,92,2024-12-13
10349,63,442,2024-09-01
10350,72,1114,2024-05-01
10351,33,831,2023-12-24
10352,27,1046,2024-08-29
10353,53,860,2024-09-18
10354,35,401,2023-11-25
10355,28,1141,2023-12-11
10356,9,970,2024-07-04
10357,28,1108,2023-11-18
10358,63,932,2024-11-20
10359,86,902,2024-07-27
10360,96,613,2024-09-20
10361,22,590,2024-05-03
10362,29,887,2024-07-18
10363,99,1119,2023-12-09
10364,9,1138,2023-12-22
10365,56,653,2023-11-16
10366,26,450,2024-05-26
10367,52,982,2024-10-13
10368,99,457,2024-05-05
10369,63,1112,2024-06-27
10370,60,1058,2024-11-26
10371,23,1006,2024-08-20
10372,27,888,2024-12-22
10373,27,236,2024-10-11
10374,56,365,2023-11-24
10375,59,967,2024-11-20
10376,63,1130,2024-05-08
10377,28,551,2024-12-30
10378,90,602,2023-10-02
10379,90,717,2024-09-10
10380,63,268,2024-11-03
10381,63,1109,2023-11-01
10382,28,462,2024-10-26
10383,56,568,2023-10-25
10384,1,557,2024-05-11
10385,29,274,2023-12-11
10386,31,496,2024-06-06
10387,27,683,2023-10-12
10388,17,1193,2023-11-07
10389,27,394,2024-06-17
10390,9,801,2024-10-10
10391,56,392,2023-11-07
10392,19,288,2024-11-13
10393,75,245,2023-11-16
